Index	Genetic_ID	Source	Date_mean	Group_ID	Locality	Country	Latitude	Longitude	Sex	Culture
HG02583.SG	HG02583	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02585.SG	HG02585	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02586.SG	HG02586	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02588.SG	HG02588	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02589.SG	HG02589	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02594.SG	HG02594	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02595.SG	HG02595	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02597.SG	HG02597	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02600.SG	HG02600	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02601.SG	HG02601	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02603.SG	HG02603	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02604.SG	HG02604	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02610.SG	HG02610	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02611.SG	HG02611	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02613.SG	HG02613	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02614.SG	HG02614	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02620.SG	HG02620	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02621.SG	HG02621	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02623.SG	HG02623	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02624.SG	HG02624	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02628.SG	HG02628	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02629.SG	HG02629	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02634.SG	HG02634	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02635.SG	HG02635	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02642.SG	HG02642	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02643.SG	HG02643	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02645.SG	HG02645	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02646.SG	HG02646	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02648.SG	HG02648	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02649.SG	HG02649	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02651.SG	HG02651	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02652.SG	HG02652	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02654.SG	HG02654	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02655.SG	HG02655	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02657.SG	HG02657	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02658.SG	HG02658	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02660.SG	HG02660	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02661.SG	HG02661	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02666.SG	HG02666	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02667.SG	HG02667	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02675.SG	HG02675	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02676.SG	HG02676	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02678.SG	HG02678	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02679.SG	HG02679	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02681.SG	HG02681	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02682.SG	HG02682	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02684.SG	HG02684	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02685.SG	HG02685	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02687.SG	HG02687	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02688.SG	HG02688	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02690.SG	HG02690	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02691.SG	HG02691	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02694.SG	HG02694	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02696.SG	HG02696	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02697.SG	HG02697	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02699.SG	HG02699	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02700.SG	HG02700	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02702.SG	HG02702	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02703.SG	HG02703	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02715.SG	HG02715	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02716.SG	HG02716	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02721.SG	HG02721	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02722.SG	HG02722	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02724.SG	HG02724	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02725.SG	HG02725	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02727.SG	HG02727	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02728.SG	HG02728	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02731.SG	HG02731	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02733.SG	HG02733	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02734.SG	HG02734	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02736.SG	HG02736	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02737.SG	HG02737	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02756.SG	HG02756	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02757.SG	HG02757	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02759.SG	HG02759	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02760.SG	HG02760	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02763.SG	HG02763	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02768.SG	HG02768	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02769.SG	HG02769	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02771.SG	HG02771	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02772.SG	HG02772	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02774.SG	HG02774	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02775.SG	HG02775	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02778.SG	HG02778	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02780.SG	HG02780	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02783.SG	HG02783	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02784.SG	HG02784	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02786.SG	HG02786	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02787.SG	HG02787	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02789.SG	HG02789	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02790.SG	HG02790	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02792.SG	HG02792	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG02793.SG	HG02793	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG02798.SG	HG02798	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02799.SG	HG02799	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02804.SG	HG02804	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02805.SG	HG02805	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02807.SG	HG02807	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02808.SG	HG02808	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02810.SG	HG02810	1KGPhase3	0	GWD_oEuropean.SG	Western Divisions	Gambia	..	..	M	no
HG02811.SG	HG02811	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02813.SG	HG02813	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02814.SG	HG02814	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02816.SG	HG02816	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02817.SG	HG02817	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02819.SG	HG02819	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02820.SG	HG02820	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02836.SG	HG02836	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02837.SG	HG02837	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02839.SG	HG02839	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02840.SG	HG02840	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02851.SG	HG02851	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02852.SG	HG02852	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02854.SG	HG02854	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02855.SG	HG02855	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02860.SG	HG02860	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02861.SG	HG02861	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02870.SG	HG02870	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02878.SG	HG02878	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02879.SG	HG02879	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02881.SG	HG02881	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02882.SG	HG02882	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02884.SG	HG02884	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02885.SG	HG02885	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02887.SG	HG02887	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02888.SG	HG02888	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02890.SG	HG02890	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02891.SG	HG02891	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02895.SG	HG02895	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02896.SG	HG02896	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG02922.SG	HG02922	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02923.SG	HG02923	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02938.SG	HG02938	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02941.SG	HG02941	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02943.SG	HG02943	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02944.SG	HG02944	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02946.SG	HG02946	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02947.SG	HG02947	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02952.SG	HG02952	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02953.SG	HG02953	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02968.SG	HG02968	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02970.SG	HG02970	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02971.SG	HG02971	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02973.SG	HG02973	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02974.SG	HG02974	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02976.SG	HG02976	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02977.SG	HG02977	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02979.SG	HG02979	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG02981.SG	HG02981	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG02982.SG	HG02982	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG02983.SG	HG02983	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03006.SG	HG03006	1KGPhase3	0	BEB.SG	Bengalis	Bangladesh	23.7	90.4	M	no
HG03007.SG	HG03007	1KGPhase3	0	BEB.SG	Bengalis	Bangladesh	23.7	90.4	F	no
HG03009.SG	HG03009	1KGPhase3	0	BEB.SG	Bengalis	Bangladesh	..	..	M	no
HG03012.SG	HG03012	1KGPhase3	0	BEB.SG	Bengalis	Bangladesh	..	..	M	no
HG03015.SG	HG03015	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG03016.SG	HG03016	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG03018.SG	HG03018	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG03019.SG	HG03019	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG03021.SG	HG03021	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG03022.SG	HG03022	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG03024.SG	HG03024	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03025.SG	HG03025	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03027.SG	HG03027	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03028.SG	HG03028	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03039.SG	HG03039	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03040.SG	HG03040	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03045.SG	HG03045	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03046.SG	HG03046	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03048.SG	HG03048	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03049.SG	HG03049	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03052.SG	HG03052	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03054.SG	HG03054	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03055.SG	HG03055	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03057.SG	HG03057	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03058.SG	HG03058	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03060.SG	HG03060	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03061.SG	HG03061	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03063.SG	HG03063	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03064.SG	HG03064	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03066.SG	HG03066	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03069.SG	HG03069	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03072.SG	HG03072	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03073.SG	HG03073	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03074.SG	HG03074	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03077.SG	HG03077	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03078.SG	HG03078	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03079.SG	HG03079	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03081.SG	HG03081	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03082.SG	HG03082	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03084.SG	HG03084	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03085.SG	HG03085	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03086.SG	HG03086	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03088.SG	HG03088	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03091.SG	HG03091	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03095.SG	HG03095	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03096.SG	HG03096	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03097.SG	HG03097	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03099.SG	HG03099	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03100.SG	HG03100	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03103.SG	HG03103	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03105.SG	HG03105	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03108.SG	HG03108	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03109.SG	HG03109	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03111.SG	HG03111	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03112.SG	HG03112	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03114.SG	HG03114	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03115.SG	HG03115	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03117.SG	HG03117	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03118.SG	HG03118	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03120.SG	HG03120	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03121.SG	HG03121	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03123.SG	HG03123	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03124.SG	HG03124	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03126.SG	HG03126	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03127.SG	HG03127	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03129.SG	HG03129	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03130.SG	HG03130	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03132.SG	HG03132	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03133.SG	HG03133	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03135.SG	HG03135	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03136.SG	HG03136	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03139.SG	HG03139	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03157.SG	HG03157	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03159.SG	HG03159	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03160.SG	HG03160	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03162.SG	HG03162	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03163.SG	HG03163	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03166.SG	HG03166	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03168.SG	HG03168	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03169.SG	HG03169	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03172.SG	HG03172	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03175.SG	HG03175	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03189.SG	HG03189	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03190.SG	HG03190	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03193.SG	HG03193	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03195.SG	HG03195	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03196.SG	HG03196	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03198.SG	HG03198	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03199.SG	HG03199	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03202.SG	HG03202	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03209.SG	HG03209	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03212.SG	HG03212	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	F	no
HG03224.SG	HG03224	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03225.SG	HG03225	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
HG03228.SG	HG03228	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG03229.SG	HG03229	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG03234.SG	HG03234	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG03235.SG	HG03235	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG03237.SG	HG03237	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	M	no
HG03238.SG	HG03238	1KGPhase3	0	PJL.SG	..	Pakistan	..	..	F	no
HG03240.SG	HG03240	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03241.SG	HG03241	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03246.SG	HG03246	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03247.SG	HG03247	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03258.SG	HG03258	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	M	no
HG03259.SG	HG03259	1KGPhase3	0	GWD.SG	Western Divisions	Gambia	..	..	F	no
HG03265.SG	HG03265	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03267.SG	HG03267	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03268.SG	HG03268	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03270.SG	HG03270	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03271.SG	HG03271	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03279.SG	HG03279	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03280.SG	HG03280	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03291.SG	HG03291	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03294.SG	HG03294	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03295.SG	HG03295	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03297.SG	HG03297	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03298.SG	HG03298	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03300.SG	HG03300	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03301.SG	HG03301	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03303.SG	HG03303	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03304.SG	HG03304	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03311.SG	HG03311	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03313.SG	HG03313	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03342.SG	HG03342	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03343.SG	HG03343	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03351.SG	HG03351	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03352.SG	HG03352	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03354.SG	HG03354	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03363.SG	HG03363	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03366.SG	HG03366	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03367.SG	HG03367	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03369.SG	HG03369	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03370.SG	HG03370	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	M	no
HG03372.SG	HG03372	1KGPhase3	0	ESN.SG	Esan	Nigeria	..	..	F	no
HG03376.SG	HG03376	1KGPhase3	0	MSL.SG	Mende	Sierra Leone	..	..	M	no
